# range, measurement
437.144,38.800
437.194,38.589
437.244,38.436
437.294,38.691
437.344,38.453
437.394,38.650
437.444,38.934
437.494,38.502
437.544,38.579
437.594,38.900
437.644,38.849
437.694,38.824
437.744,38.974
437.794,38.747
437.844,38.659
437.894,38.588
437.944,38.762
437.994,38.571
438.044,38.943
438.094,39.049
438.144,38.558
438.194,38.513
438.244,38.659
438.294,38.622
438.344,38.664
438.394,38.568
438.444,38.948
438.494,39.113
438.544,39.032
438.594,38.673
438.644,38.924
438.694,38.742
438.744,38.577
438.794,38.916
438.844,38.909
438.894,38.963
438.944,39.061
438.994,39.061
439.044,38.981
439.094,38.867
439.144,38.769
439.194,38.529
439.244,38.753
439.294,38.763
439.344,38.848
439.394,39.297
439.444,39.029
439.494,39.302
439.544,39.271
439.594,38.717
439.644,39.125
439.694,38.812
439.744,38.899
439.794,38.885
439.844,39.084
439.894,38.749
439.944,39.050
439.994,39.079
440.044,39.080
440.094,39.029
440.144,38.960
440.194,39.295
440.244,38.905
440.294,38.647
440.344,38.956
440.394,39.237
440.444,38.817
440.494,39.199
440.544,39.331
440.594,39.006
440.644,39.048
440.694,38.975
440.744,38.948
440.794,39.073
440.844,38.884
440.894,39.425
440.944,39.075
440.994,39.184
441.044,38.636
441.094,38.890
441.144,39.220
441.194,39.064
441.244,38.910
441.294,39.771
441.344,38.664
441.394,38.778
441.444,39.271
441.494,38.930
441.544,39.305
441.594,39.255
441.644,39.026
441.694,39.171
441.744,39.305
441.794,39.278
441.844,39.046
441.894,39.195
441.944,39.294
441.994,39.621
442.044,39.474
442.094,38.928
442.144,38.925
442.194,39.200
442.244,39.205
442.294,39.199
442.344,39.277
442.394,39.187
442.444,39.055
442.494,39.421
442.544,39.179
442.594,39.066
442.644,38.978
442.694,39.353
442.744,39.092
442.794,39.141
442.844,39.002
442.894,39.222
442.944,38.936
442.994,39.475
443.044,39.535
443.094,39.275
443.144,39.657
443.194,39.420
443.244,39.174
443.294,39.084
443.344,39.329
443.394,39.462
443.444,39.378
443.494,39.515
443.544,39.564
443.594,39.029
443.644,39.575
443.694,39.472
443.744,39.620
443.794,39.481
443.844,39.330
443.894,39.268
443.944,39.176
443.994,39.799
444.044,39.526
444.094,39.431
444.144,39.544
444.194,39.241
444.244,39.247
444.294,39.315
444.344,39.506
444.394,39.442
444.444,39.326
444.494,39.097
444.544,39.641
444.594,39.368
444.644,39.312
444.694,39.644
444.744,39.611
444.794,39.529
444.844,39.688
444.894,39.790
444.944,39.807
444.994,39.256
445.045,39.797
445.095,39.727
445.145,39.627
445.195,39.286
445.245,39.866
445.295,39.641
445.345,39.547
445.395,39.294
445.445,39.356
445.495,39.448
445.545,39.177
445.595,39.505
445.645,39.189
445.695,39.553
445.745,39.783
445.795,39.707
445.845,39.884
445.895,39.872
445.945,39.925
445.995,39.620
446.045,39.980
446.095,39.665
446.145,39.935
446.195,39.429
446.245,39.390
446.295,39.712
446.345,39.380
446.395,39.822
446.445,39.863
446.495,40.187
446.545,39.516
446.595,39.666
446.645,39.635
446.695,39.888
446.745,39.778
446.795,39.621
446.845,39.397
446.895,39.711
446.945,39.620
446.995,39.580
447.045,39.558
447.095,39.373
447.145,39.558
447.195,40.039
447.245,39.702
447.295,39.419
447.345,39.405
447.395,39.917
447.445,39.518
447.495,39.559
447.545,39.895
447.595,39.711
447.645,39.673
447.695,39.451
447.745,39.926
447.795,39.614
447.845,39.425
447.895,39.279
447.945,39.620
447.995,39.854
448.045,39.710
448.095,39.823
448.145,39.742
448.195,39.677
448.245,39.699
448.295,39.920
448.345,39.874
448.395,39.802
448.445,39.659
448.495,39.840
448.545,39.566
448.595,39.661
448.645,39.970
448.695,40.335
448.745,39.637
448.795,40.017
448.845,39.914
448.895,39.661
448.945,39.961
448.995,40.002
449.045,40.043
449.095,39.728
449.145,39.768
449.195,40.235
449.245,39.933
449.295,39.967
449.345,39.491
449.395,39.885
449.445,39.672
449.495,39.851
449.545,39.976
449.595,39.758
449.645,40.163
449.695,39.917
449.745,40.200
449.795,39.783
449.845,39.953
449.895,39.715
449.945,39.778
449.995,40.207
450.045,40.301
450.095,40.182
450.145,40.028
450.195,40.252
450.245,39.637
450.295,39.979
450.345,40.163
450.395,40.195
450.445,40.053
450.495,40.299
450.545,39.853
450.595,40.134
450.645,39.848
450.695,40.039
450.745,39.840
450.795,40.078
450.845,40.026
450.895,39.934
450.945,39.756
450.995,39.778
451.045,40.026
451.095,40.025
451.145,39.758
451.195,39.964
451.245,40.187
451.295,40.375
451.345,40.345
451.395,40.092
451.445,39.942
451.495,40.210
451.545,40.200
451.595,40.272
451.645,39.956
451.695,40.486
451.745,40.524
451.795,40.325
451.845,40.346
451.895,40.247
451.945,39.932
451.995,40.185
452.045,39.780
452.095,40.153
452.145,40.036
452.195,40.400
452.245,40.025
452.295,40.360
452.345,40.136
452.395,40.056
452.445,40.015
452.495,39.998
452.545,40.044
452.595,40.327
452.645,40.325
452.695,40.166
452.745,40.456
452.795,39.984
452.845,40.374
452.895,40.107
452.945,40.382
452.995,40.347
453.045,40.177
453.095,40.640
453.145,40.487
453.195,40.170
453.245,40.150
453.295,40.014
453.345,40.145
453.395,39.871
453.445,40.241
453.495,40.223
453.545,40.374
453.595,40.269
453.645,40.605
453.695,40.431
453.745,40.160
453.795,40.262
453.845,39.969
453.895,40.425
453.945,39.969
453.995,40.536
454.045,40.478
454.095,40.443
454.145,40.399
454.195,40.534
454.245,40.691
454.295,40.323
454.345,39.724
454.395,40.488
454.445,40.717
454.495,40.470
454.545,40.544
454.595,40.266
454.645,40.490
454.695,40.551
454.745,40.297
454.795,40.250
454.845,40.490
454.895,40.508
454.945,40.440
454.995,40.585
455.046,40.631
455.096,40.256
455.146,40.551
455.196,40.515
455.246,40.418
455.296,40.515
455.346,40.663
455.396,40.708
455.446,41.056
455.496,40.303
455.546,40.733
455.596,40.458
455.646,40.593
455.696,40.338
455.746,40.771
455.796,40.235
455.846,40.042
455.896,40.201
455.946,40.496
455.996,40.492
456.046,40.756
456.096,40.722
456.146,40.057
456.196,40.634
456.246,40.483
456.296,40.817
456.346,40.135
456.396,40.659
456.446,40.853
456.496,40.743
456.546,40.637
456.596,40.534
456.646,40.438
456.696,40.860
456.746,40.539
456.796,40.841
456.846,40.518
456.896,40.457
456.946,40.587
456.996,40.873
457.046,40.804
457.096,40.907
457.146,40.508
457.196,40.443
457.246,40.809
457.296,41.016
457.346,40.868
457.396,40.758
457.446,40.563
457.496,40.820
457.546,40.747
457.596,40.708
457.646,40.743
457.696,40.385
457.746,40.713
457.796,40.761
457.846,40.810
457.896,40.926
457.946,40.819
457.996,40.900
458.046,40.775
458.096,40.833
458.146,41.184
458.196,40.708
458.246,40.819
458.296,41.023
458.346,41.125
458.396,40.732
458.446,40.983
458.496,40.772
458.546,40.914
458.596,40.770
458.646,40.945
458.696,40.600
458.746,40.820
458.796,40.887
458.846,40.763
458.896,41.007
458.946,40.881
458.996,40.974
459.046,40.938
459.096,41.075
459.146,40.966
459.196,40.802
459.246,41.008
459.296,40.807
459.346,41.339
459.396,40.749
459.446,40.945
459.496,40.781
459.546,40.640
459.596,41.012
459.646,40.977
459.696,41.049
459.746,41.106
459.796,41.061
459.846,40.653
459.896,41.114
459.946,41.027
459.996,40.988
460.046,40.862
460.096,41.096
460.146,40.992
460.196,41.010
460.246,41.001
460.296,41.237
460.346,40.743
460.396,41.076
460.446,40.711
460.496,40.880
460.546,40.989
460.596,40.922
460.646,41.461
460.696,41.320
460.746,41.129
460.796,40.695
460.846,40.987
460.896,41.077
460.946,41.156
460.996,41.053
461.046,41.265
461.096,41.009
461.146,40.773
461.196,40.995
461.246,40.695
461.296,41.098
461.346,41.023
461.396,41.259
461.446,40.990
461.496,41.079
461.546,40.914
461.596,40.953
461.646,41.615
461.696,41.020
461.746,41.059
461.796,41.288
461.846,40.925
461.896,41.037
461.946,41.126
461.996,41.468
462.046,41.146
462.096,41.254
462.146,41.154
462.196,40.886
462.246,41.522
462.296,41.063
462.346,41.502
462.396,41.145
462.446,41.454
462.496,41.073
462.546,40.851
462.596,41.171
462.646,41.267
462.696,41.434
462.746,41.440
462.796,41.292
462.846,41.274
462.896,41.282
462.946,41.443
462.996,41.458
463.046,40.942
463.096,41.460
463.146,41.649
463.196,41.115
463.246,41.077
463.296,41.573
463.346,41.542
463.396,41.696
463.446,41.453
463.496,41.252
463.546,41.368
463.596,41.343
463.646,41.195
463.696,41.377
463.746,41.747
463.796,41.266
463.846,41.627
463.896,41.276
463.946,41.368
463.996,41.404
464.046,41.503
464.096,41.354
464.146,41.412
464.196,41.654
464.246,41.390
464.296,41.224
464.346,41.690
464.396,41.627
464.446,41.170
464.496,41.399
464.546,41.101
464.596,41.382
464.646,41.802
464.696,41.634
464.746,41.363
464.796,41.635
464.846,41.330
464.896,41.431
464.946,41.559
464.996,41.429
465.047,41.475
465.097,41.315
465.147,41.938
465.197,41.429
465.247,41.451
465.297,41.331
465.347,41.435
465.397,41.743
465.447,41.641
465.497,41.564
465.547,41.163
465.597,41.850
465.647,41.555
465.697,41.563
465.747,41.718
465.797,41.540
465.847,41.439
465.897,41.334
465.947,41.759
465.997,41.654
466.047,41.100
466.097,41.418
466.147,41.539
466.197,41.558
466.247,41.644
466.297,41.847
466.347,41.662
466.397,41.529
466.447,41.543
466.497,41.642
466.547,41.641
466.597,41.618
466.647,41.717
466.697,41.545
466.747,41.449
466.797,41.534
466.847,41.798
466.897,41.655
466.947,41.378
466.997,41.741
467.047,41.883
467.097,41.969
467.147,41.807
467.197,41.971
467.247,41.954
467.297,41.986
467.347,42.085
467.397,41.709
467.447,41.856
467.497,41.582
467.547,41.548
467.597,41.704
467.647,41.689
467.697,41.780
467.747,42.019
467.797,42.172
467.847,41.741
467.897,42.182
467.947,41.594
467.997,41.887
468.047,41.798
468.097,41.932
468.147,41.909
468.197,41.991
468.247,41.892
468.297,41.667
468.347,41.948
468.397,41.608
468.447,41.959
468.497,41.776
468.547,42.054
468.597,41.864
468.647,42.116
468.697,41.749
468.747,41.909
468.797,41.727
468.847,41.643
468.897,41.716
468.947,41.869
468.997,41.752
469.047,42.215
469.097,41.758
469.147,42.160
469.197,41.923
469.247,41.722
469.297,42.149
469.347,42.336
469.397,42.072
469.447,42.161
469.497,41.793
469.547,42.073
469.597,41.432
469.647,42.104
469.697,41.976
469.747,42.369
469.797,41.830
469.847,42.232
469.897,41.972
469.947,41.723
469.997,42.178
470.047,42.277
470.097,42.203
470.147,42.077
470.197,41.878
470.247,42.240
470.297,42.019
470.347,42.049
470.397,41.589
470.447,42.201
470.497,42.122
470.547,42.409
470.597,41.939
470.647,41.897
470.697,42.068
470.747,41.987
470.797,42.031
470.847,42.269
470.897,42.054
470.947,42.567
470.997,42.062
471.047,41.970
471.097,42.200
471.147,42.131
471.197,42.023
471.247,41.496
471.297,42.247
471.347,42.350
471.397,41.851
471.447,41.961
471.497,42.137
471.547,42.224
471.597,41.872
471.647,41.989
471.697,41.939
471.747,42.361
471.797,41.980
471.847,42.276
471.897,41.985
471.947,42.058
471.997,42.047
472.047,42.089
472.097,41.866
472.147,42.367
472.197,42.399
472.247,42.040
472.297,42.847
472.347,42.080
472.397,42.365
472.447,42.143
472.497,42.545
472.547,42.302
472.597,42.631
472.647,41.991
472.697,42.062
472.747,42.538
472.797,42.163
472.847,42.383
472.897,42.126
472.947,42.075
472.997,42.382
473.047,42.155
473.097,42.341
473.147,42.177
473.197,42.247
473.247,42.025
473.297,42.539
473.347,42.236
473.397,42.372
473.447,42.159
473.497,42.424
473.547,42.762
473.597,42.389
473.647,42.272
473.697,42.056
473.747,42.227
473.797,42.318
473.847,42.623
473.897,42.235
473.947,42.048
473.997,42.196
474.047,42.545
474.097,42.665
474.147,42.664
474.197,42.534
474.247,42.452
474.297,42.148
474.347,42.348
474.397,42.194
474.447,42.515
474.497,42.462
474.547,42.684
474.597,42.609
474.647,42.739
474.697,42.316
474.747,42.479
474.797,42.901
474.847,42.236
474.897,42.430
474.947,42.669
474.997,42.585
475.048,42.949
475.098,42.298
475.148,42.768
475.198,42.557
475.248,42.626
475.298,42.558
475.348,42.699
475.398,42.835
475.448,42.418
475.498,42.290
475.548,42.248
475.598,42.555
475.648,42.267
475.698,42.675
475.748,42.406
475.798,42.765
475.848,42.666
475.898,42.427
475.948,42.919
475.998,42.662
476.048,42.866
476.098,42.413
476.148,42.917
476.198,42.500
476.248,42.464
476.298,42.694
476.348,42.526
476.398,42.797
476.448,43.122
476.498,42.317
476.548,42.389
476.598,42.275
476.648,42.522
476.698,43.002
476.748,42.732
476.798,42.602
476.848,42.843
476.898,42.948
476.948,42.511
476.998,42.719
477.048,42.562
477.098,43.010
477.148,42.774
477.198,42.632
477.248,42.897
477.298,42.686
477.348,42.922
477.398,42.792
477.448,42.634
477.498,42.875
477.548,42.834
477.598,43.069
477.648,42.704
477.698,42.672
477.748,42.636
477.798,42.821
477.848,42.869
477.898,42.490
477.948,43.020
477.998,42.528
478.048,42.794
478.098,42.692
478.148,42.685
478.198,42.900
478.248,42.827
478.298,42.580
478.348,42.885
478.398,42.941
478.448,42.816
478.498,42.651
478.548,42.742
478.598,42.930
478.648,43.038
478.698,42.821
478.748,42.693
478.798,42.939
478.848,43.068
478.898,42.894
478.948,43.364
478.998,43.195
479.048,43.154
479.098,43.398
479.148,42.978
479.198,42.984
479.248,42.869
479.298,42.983
479.348,43.234
479.398,42.819
479.448,42.750
479.498,42.858
479.548,43.387
479.598,43.093
479.648,42.608
479.698,42.678
479.748,42.782
479.798,42.789
479.848,43.048
479.898,43.180
479.948,43.234
479.998,43.088
480.048,43.144
480.098,43.036
480.148,43.247
480.198,42.882
480.248,42.715
480.298,43.451
480.348,42.838
480.398,43.226
480.448,42.943
480.498,42.976
480.548,43.157
480.598,43.063
480.648,42.702
480.698,42.945
480.748,42.928
480.798,43.370
480.848,43.132
480.898,43.185
480.948,43.310
480.998,43.308
481.048,43.117
481.098,42.860
481.148,43.121
481.198,42.891
481.248,43.022
481.298,43.254
481.348,43.143
481.398,43.117
481.448,42.978
481.498,43.040
481.548,42.884
481.598,43.405
481.648,43.057
481.698,42.882
481.748,43.263
481.798,43.143
481.848,43.620
481.898,43.359
481.948,43.122
481.998,43.627
482.048,43.328
482.098,43.239
482.148,43.395
482.198,42.747
482.248,42.939
482.298,42.926
482.348,42.913
482.398,42.977
482.448,43.410
482.498,43.257
482.548,43.395
482.598,43.325
482.648,43.400
482.698,43.024
482.748,43.231
482.798,43.330
482.848,43.416
482.898,43.192
482.948,43.198
482.998,43.205
483.048,43.463
483.098,43.103
483.148,43.359
483.198,43.292
483.248,43.214
483.298,43.192
483.348,43.063
483.398,43.563
483.448,43.263
483.498,43.017
483.548,43.286
483.598,43.514
483.648,43.204
483.698,43.796
483.748,43.318
483.798,43.442
483.848,43.723
483.898,43.469
483.948,43.462
483.998,43.489
484.048,42.969
484.098,43.466
484.148,43.509
484.198,43.517
484.248,43.362
484.298,43.272
484.348,43.175
484.398,43.314
484.448,43.285
484.498,43.615
484.548,43.488
484.598,43.559
484.648,43.660
484.698,43.395
484.748,43.473
484.798,43.399
484.848,43.700
484.898,43.571
484.948,43.812
484.998,43.082
485.049,43.638
485.099,43.403
485.149,43.831
485.199,43.702
485.249,43.731
485.299,43.664
485.349,43.545
485.399,43.509
485.449,43.412
485.499,43.509
485.549,43.239
485.599,43.463
485.649,43.388
485.699,43.389
485.749,43.740
485.799,43.638
485.849,43.644
485.899,43.621
485.949,43.663
485.999,43.495
486.049,43.629
486.099,43.711
486.149,43.638
486.199,43.780
486.249,43.378
486.299,43.621
486.349,44.038
486.399,43.536
486.449,43.634
486.499,43.586
486.549,43.834
486.599,43.753
486.649,43.716
486.699,43.964
486.749,43.567
486.799,43.981
486.849,43.866
486.899,43.962
486.949,43.640
486.999,43.640
487.049,43.692
487.099,43.492
487.149,43.922
487.199,43.789
487.249,43.569
487.299,43.815
487.349,44.358
487.399,43.617
487.449,43.974
487.499,43.832
487.549,43.744
487.599,43.840
487.649,43.625
487.699,44.246
487.749,43.683
487.799,43.668
487.849,44.133
487.899,43.609
487.949,43.976
487.999,43.615
488.049,43.488
488.099,43.804
488.149,43.962
488.199,43.712
488.249,43.701
488.299,43.362
488.349,43.768
488.399,43.852
488.449,43.540
488.499,44.036
488.549,43.754
488.599,43.664
488.649,43.485
488.699,43.952
488.749,43.579
488.799,44.077
488.849,43.928
488.899,44.168
488.949,44.113
488.999,44.468
489.049,43.698
489.099,43.600
489.149,44.098
489.199,44.111
489.249,44.089
489.299,43.969
489.349,44.085
489.399,43.992
489.449,43.916
489.499,44.382
489.549,43.584
489.599,44.206
489.649,44.171
489.699,43.900
489.749,44.103
489.799,43.796
489.849,44.351
489.899,43.767
489.949,43.477
489.999,43.905
490.049,44.108
490.099,44.115
490.149,44.237
490.199,43.767
490.249,44.219
490.299,43.785
490.349,44.263
490.399,44.043
490.449,44.270
490.499,44.133
490.549,43.918
490.599,43.801
490.649,44.084
490.699,44.079
490.749,43.789
490.799,44.082
490.849,44.060
490.899,43.982
490.949,44.193
490.999,44.316
491.049,44.162
491.099,44.198
491.149,44.264
491.199,43.889
491.249,44.087
491.299,44.536
491.349,44.279
491.399,44.389
491.449,44.156
491.499,44.324
491.549,44.196
491.599,44.143
491.649,44.363
491.699,44.250
491.749,44.153
491.799,44.135
491.849,44.206
491.899,44.170
491.949,44.647
491.999,44.559
492.049,44.059
492.099,44.131
492.149,44.235
492.199,44.174
492.249,44.263
492.299,44.513
492.349,44.123
492.399,44.332
492.449,44.203
492.499,44.281
492.549,44.079
492.599,44.268
492.649,43.903
492.699,44.383
492.749,44.586
492.799,44.491
492.849,44.302
492.899,44.247
492.949,44.476
492.999,44.429
493.049,44.134
493.099,44.251
493.149,44.340
493.199,44.522
493.249,44.077
493.299,44.021
493.349,44.387
493.399,44.706
493.449,44.202
493.499,44.375
493.549,44.267
493.599,44.311
493.649,44.097
493.699,44.343
493.749,44.151
493.799,44.311
493.849,44.379
493.899,44.667
493.949,44.646
493.999,44.501
494.049,44.251
494.099,44.672
494.149,45.003
494.199,44.105
494.249,44.606
494.299,44.709
494.349,44.539
494.399,44.403
494.449,44.899
494.499,44.458
494.549,44.604
494.599,44.530
494.649,44.511
494.699,44.761
494.749,44.747
494.799,44.431
494.849,44.567
494.899,44.887
494.949,44.650
494.999,44.553
495.050,44.464
495.100,44.499
495.150,44.544
495.200,44.257
495.250,44.657
495.300,44.688
495.350,44.364
495.400,44.686
495.450,44.486
495.500,44.502
495.550,44.460
495.600,44.683
495.650,44.646
495.700,44.850
495.750,44.600
495.800,44.829
495.850,44.639
495.900,44.496
495.950,44.630
496.000,44.828
496.050,44.521
496.100,44.261
496.150,44.545
496.200,44.898
496.250,44.593
496.300,44.726
496.350,44.649
496.400,44.812
496.450,44.968
496.500,44.712
496.550,44.458
496.600,44.597
496.650,44.589
496.700,44.664
496.750,44.671
496.800,44.663
496.850,44.604
496.900,44.690
496.950,44.660
497.000,44.506
497.050,44.893
497.100,44.431
497.150,44.505
497.200,44.464
497.250,44.657
497.300,44.669
497.350,45.019
497.400,45.021
497.450,44.894
497.500,44.916
497.550,44.742
497.600,44.544
497.650,44.762
497.700,44.584
497.750,45.162
497.800,44.958
497.850,44.880
497.900,44.632
497.950,44.712
498.000,45.001
498.050,44.685
498.100,45.012
498.150,44.937
498.200,44.830
498.250,44.632
498.300,44.431
498.350,44.570
498.400,44.886
498.450,45.009
498.500,45.165
498.550,44.654
498.600,44.950
498.650,44.962
498.700,44.926
498.750,44.592
498.800,44.858
498.850,45.048
498.900,45.194
498.950,44.943
499.000,44.902
499.050,45.078
499.100,44.939
499.150,45.201
499.200,44.788
499.250,45.249
499.300,44.893
499.350,44.776
499.400,45.149
499.450,44.885
499.500,44.849
499.550,44.686
499.600,45.198
499.650,44.873
499.700,45.059
499.750,45.473
499.800,44.943
499.850,44.977
499.900,45.083
499.950,44.777
500.000,45.131
